,Unnamed: 0,Unnamed: 0.1,employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
23787,23787,23787,66287,0,1,2,1,0,1,33,5.0,6,0,0,85,1
34950,34950,34950,70098,7,0,2,1,0,2,33,3.0,3,0,0,49,0
35014,35014,35014,41119,7,20,0,1,0,1,34,4.0,7,0,0,48,0
2866,2866,2866,36744,4,18,0,1,2,1,28,3.0,2,0,0,58,0
35262,35262,35262,46598,7,11,0,1,1,2,36,4.0,7,0,0,54,0
50572,50572,50572,64761,4,14,0,1,2,1,32,5.0,9,1,0,63,0
49242,49242,49242,3753,4,19,0,0,0,1,39,5.0,8,1,0,58,0
35981,35981,35981,20436,7,31,0,1,2,1,49,4.0,12,0,0,48,0
45738,45738,45738,6091,0,18,0,1,2,1,28,5.0,5,1,0,86,0
49409,49409,49409,63742,7,8,0,1,0,2,31,3.0,1,0,0,43,0
30090,30090,30090,14535,1,31,0,0,2,1,29,3.0,5,0,0,60,0
40991,40991,40991,15039,8,16,2,0,0,1,30,3.0,1,0,0,78,0
53997,53997,53997,60194,7,30,0,1,2,1,27,3.0,1,0,0,48,0
41891,41891,41891,71678,7,27,0,1,0,1,25,2.0,2,0,0,49,0
4001,4001,4001,59233,5,6,2,0,0,1,36,4.0,8,0,0,71,0
34310,34310,34310,20975,4,17,0,1,2,1,26,3.0,1,0,0,61,0
22891,22891,22891,53336,4,11,0,0,2,1,45,5.0,6,0,0,57,0
37168,37168,37168,25704,7,11,2,1,1,1,40,3.0,11,0,0,50,0
8089,8089,8089,17402,2,11,1,1,0,1,26,5.0,2,0,0,48,0
19978,19978,19978,49093,4,10,0,1,0,1,39,4.0,10,0,0,65,0
18798,18798,18798,56977,8,19,0,0,2,1,27,3.0,2,1,0,82,0
32886,32886,32886,5841,7,6,0,1,0,1,30,5.0,7,0,0,49,0
33470,33470,33470,77076,7,23,0,1,0,1,27,3.0,3,1,0,55,0
41630,41630,41630,7360,4,14,2,1,2,1,37,3.0,3,1,0,97,1
2435,2435,2435,63452,1,11,2,1,2,2,43,3.0,5,1,0,61,0
2598,2598,2598,31632,7,28,0,1,2,1,30,2.0,4,0,0,60,1
19871,19871,19871,18411,7,11,0,1,0,4,49,1.0,5,0,0,49,0
22209,22209,22209,24096,7,24,0,1,2,1,35,3.0,3,1,0,44,0
44556,44556,44556,77180,5,8,2,0,2,2,37,4.0,7,1,0,71,0
15210,15210,15210,67837,5,11,2,0,2,1,42,3.0,7,1,0,67,1
3054,3054,3054,12658,0,20,0,1,2,1,37,2.0,3,0,0,83,0
43133,43133,43133,45317,1,14,0,1,2,1,28,3.0,1,0,0,57,0
45174,45174,45174,3799,4,10,0,0,0,1,43,2.0,12,0,0,60,0
32029,32029,32029,39786,4,12,2,0,2,1,40,1.0,3,1,0,56,0
48669,48669,48669,68583,7,25,0,1,2,1,29,3.0,5,0,0,52,0
4293,4293,4293,31488,0,11,0,0,2,2,31,5.0,5,0,0,86,0
30894,30894,30894,38304,0,24,0,1,0,1,27,3.0,1,0,0,85,0
43225,43225,43225,67961,7,15,2,1,0,1,47,5.0,7,0,0,53,0
35895,35895,35895,47355,4,32,2,1,0,1,38,3.0,8,1,0,63,1
52072,52072,52072,53575,7,11,2,1,2,2,45,3.0,7,0,0,51,0
9534,9534,9534,33720,0,14,2,1,0,2,44,3.0,6,1,0,88,0
1051,1051,1051,12849,7,11,0,1,0,2,35,1.0,9,0,0,50,0
11327,11327,11327,17340,7,11,2,0,2,1,49,2.0,6,0,0,49,0
21755,21755,21755,31661,7,14,0,1,0,1,51,5.0,6,0,0,56,0
540,540,540,21955,5,11,0,0,2,2,39,3.0,4,0,0,73,0
18009,18009,18009,25230,7,19,0,1,2,6,28,1.0,6,0,0,55,0
20478,20478,20478,23363,4,2,2,1,0,1,38,3.0,7,0,0,62,0
44551,44551,44551,13291,7,24,0,1,0,1,35,1.0,2,0,0,50,0
48046,48046,48046,60311,5,5,2,1,2,1,38,5.0,3,1,0,71,1
49537,49537,49537,75848,7,11,2,1,2,1,57,5.0,13,0,0,50,0
50066,50066,50066,65676,0,6,0,1,0,2,28,3.0,2,1,0,87,0
2391,2391,2391,46516,7,11,2,0,0,1,57,4.0,30,0,0,50,0
12024,12024,12024,18837,1,32,0,0,0,1,30,5.0,4,1,0,60,0
22806,22806,22806,20705,7,4,0,1,2,1,40,5.0,5,0,0,49,0
25754,25754,25754,72879,4,11,0,1,1,1,33,4.0,7,0,0,54,0
32023,32023,32023,31624,1,11,0,1,0,1,53,5.0,26,0,0,62,0
42271,42271,42271,25553,7,33,0,1,0,3,28,1.0,2,0,0,53,0
2842,2842,2842,77784,1,11,0,1,0,2,29,3.0,1,0,0,54,0
2593,2593,2593,28139,7,19,2,1,0,1,46,3.0,4,0,0,55,0
28870,28870,28870,27110,7,23,0,1,0,1,43,4.0,11,0,0,48,0
37874,37874,37874,13980,7,18,0,1,0,1,29,1.0,5,0,0,51,0
17684,17684,17684,74719,7,6,0,1,0,2,43,3.0,11,0,0,49,0
30516,30516,30516,44728,7,11,2,1,0,2,39,1.0,10,0,0,46,0
6391,6391,6391,39199,4,21,0,1,0,1,40,5.0,9,1,0,61,0
36315,36315,36315,25645,2,11,0,0,2,1,34,2.0,5,0,0,48,0
4337,4337,4337,2460,4,11,0,1,0,1,23,3.0,1,0,0,61,0
38346,38346,38346,34723,5,14,2,1,2,1,36,3.0,10,0,0,71,0
48927,48927,48927,29186,7,4,0,0,2,1,26,2.0,3,0,0,47,0
11025,11025,11025,46791,5,8,0,1,2,1,53,3.0,13,0,0,70,0
34429,34429,34429,34294,2,11,2,0,2,1,58,5.0,5,1,0,52,0
1519,1519,1519,44911,7,18,2,1,0,2,43,3.0,17,0,0,50,0
11767,11767,11767,56888,4,8,0,1,0,1,30,5.0,2,0,0,55,0
42063,42063,42063,69667,4,11,0,1,0,1,27,4.0,4,0,0,54,0
19444,19444,19444,29937,8,19,0,1,0,1,31,1.0,4,0,0,79,0
5661,5661,5661,37592,4,19,0,0,0,1,28,3.0,1,0,0,61,0
13282,13282,13282,43790,5,11,0,0,0,1,26,5.0,3,0,0,69,0
12681,12681,12681,24399,8,6,0,1,0,1,32,1.0,7,0,0,81,0
2772,2772,2772,23128,8,11,0,0,0,1,30,3.0,2,1,0,77,1
1750,1750,1750,35767,1,11,0,0,0,1,50,1.0,21,0,0,61,0
1515,1515,1515,10969,0,25,0,0,0,1,32,2.0,5,0,0,82,0
25087,25087,25087,30582,4,24,0,1,0,1,34,5.0,9,0,0,69,1
21910,21910,21910,2769,0,14,0,1,2,2,31,5.0,3,1,0,87,0
42498,42498,42498,56930,5,8,2,0,2,1,53,3.0,3,1,0,72,0
16363,16363,16363,10937,5,31,2,0,0,1,52,5.0,19,0,0,83,1
16365,16365,16365,65546,7,14,0,1,2,1,28,4.0,2,1,0,53,0
5473,5473,5473,74586,7,0,0,1,0,1,38,5.0,8,1,0,52,0
2940,2940,2940,54652,4,14,2,1,2,1,43,3.0,12,0,0,58,0
5371,5371,5371,17822,7,11,0,1,0,4,35,3.0,5,0,0,50,0
39999,39999,39999,48268,6,20,2,1,0,1,35,5.0,4,1,0,85,0
45370,45370,45370,56686,4,11,0,0,2,1,45,5.0,7,1,0,59,0
29730,29730,29730,19933,5,28,2,1,2,1,50,1.0,16,0,0,71,0
45463,45463,45463,17947,8,11,2,1,2,1,44,5.0,5,1,0,78,0
1071,1071,1071,45889,8,0,2,1,2,1,37,3.0,6,0,0,81,0
2411,2411,2411,58211,7,5,0,1,0,1,29,2.0,5,0,0,45,0
45303,45303,45303,39575,0,3,0,1,2,1,28,3.0,2,0,0,88,0
11278,11278,11278,18441,4,6,0,1,1,1,33,3.0,3,0,0,60,0
30884,30884,30884,14758,7,31,0,1,2,1,30,5.0,3,0,0,50,0
1255,1255,1255,45312,0,6,0,1,0,1,37,5.0,11,0,1,86,1
21520,21520,21520,9338,5,19,0,1,2,1,36,1.0,7,0,0,64,0
9638,9638,9638,11589,4,14,0,1,2,1,37,3.0,4,0,0,59,0
44993,44993,44993,68133,4,14,0,1,0,1,46,1.0,4,0,0,63,0
51564,51564,51564,28281,2,12,2,1,0,1,39,3.0,2,0,0,48,0
18411,18411,18411,60539,4,11,0,1,2,1,45,1.0,16,0,0,62,0
42636,42636,42636,68492,0,25,0,0,2,1,29,3.0,4,1,0,89,0
35873,35873,35873,69374,7,14,0,1,2,1,27,3.0,4,0,0,55,0
42283,42283,42283,16353,7,20,0,0,2,1,37,3.0,8,0,0,47,0
37589,37589,37589,13368,4,11,2,1,1,2,34,4.0,8,0,0,60,0
37544,37544,37544,18863,7,14,0,0,0,1,29,1.0,3,0,0,51,0
35959,35959,35959,12714,2,16,0,1,0,1,32,4.0,2,0,0,49,0
18710,18710,18710,70847,2,11,0,0,2,1,30,3.0,7,0,0,49,0
14184,14184,14184,11379,0,31,0,1,0,1,29,4.0,3,0,0,86,0
39583,39583,39583,14542,7,6,0,1,0,1,25,4.0,2,0,0,45,0
19799,19799,19799,57845,0,8,0,1,2,1,30,4.0,3,0,0,85,0
21452,21452,21452,69817,5,14,2,1,0,1,38,3.0,9,0,0,69,0
25704,25704,25704,23287,7,6,0,1,2,1,28,3.0,2,0,0,53,0
9892,9892,9892,55768,7,14,0,1,1,1,27,3.0,1,1,0,48,0
12188,12188,12188,15350,0,18,2,1,2,1,40,5.0,8,1,0,84,0
16622,16622,16622,45370,8,11,2,1,2,1,42,3.0,13,0,1,77,0
48543,48543,48543,73968,0,11,2,0,2,1,33,4.0,9,0,0,86,0
467,467,467,55444,7,14,0,1,2,2,33,2.0,6,0,0,52,0
11481,11481,11481,64088,7,19,0,1,2,1,25,3.0,4,0,0,53,0
50078,50078,50078,77515,7,11,0,0,0,1,39,5.0,10,0,0,51,0
51221,51221,51221,30104,4,23,0,0,0,2,35,2.0,3,0,0,64,0
43515,43515,43515,47465,7,18,0,0,2,1,28,3.0,2,1,0,52,0
44350,44350,44350,45592,0,14,2,1,2,2,31,3.0,1,0,0,90,0
51696,51696,51696,76629,0,0,0,1,0,1,29,3.0,4,0,0,87,0
33486,33486,33486,27701,7,7,0,1,0,1,27,3.0,1,1,0,50,0
50969,50969,50969,6371,7,6,0,1,2,1,34,1.0,8,0,0,45,0
44988,44988,44988,49639,7,20,0,1,0,1,29,2.0,4,0,0,46,0
31971,31971,31971,46179,7,14,2,1,0,3,37,1.0,10,0,0,51,0
42228,42228,42228,58043,0,5,0,1,0,1,38,4.0,6,0,0,83,0
27553,27553,27553,22912,7,30,0,1,2,2,33,1.0,5,0,0,48,0
30028,30028,30028,35159,5,11,2,1,2,1,39,5.0,14,1,0,93,1
39666,39666,39666,42943,4,14,0,1,1,1,27,5.0,2,1,0,61,0
22074,22074,22074,18174,7,20,2,0,0,1,33,3.0,8,0,0,52,0
51398,51398,51398,55459,4,14,0,1,0,1,22,3.0,1,0,0,59,0
35174,35174,35174,43093,7,8,0,1,2,1,30,4.0,2,1,0,48,0
36525,36525,36525,57512,8,31,0,0,0,3,32,1.0,7,0,0,82,0
2269,2269,2269,40298,2,14,1,0,2,1,23,3.0,1,0,0,53,0
44375,44375,44375,35503,8,15,0,1,2,1,31,4.0,3,0,0,79,0
25546,25546,25546,45835,4,11,0,1,1,1,34,5.0,9,1,0,64,0
50303,50303,50303,49406,0,31,0,1,2,1,35,3.0,6,0,0,84,0
48307,48307,48307,39135,8,31,2,1,0,2,42,3.0,2,0,0,79,0
48654,48654,48654,73289,4,17,1,1,2,1,24,3.0,2,0,0,54,0
27410,27410,27410,73951,7,11,0,1,0,1,27,1.0,1,0,0,49,0
11170,11170,11170,70476,4,11,0,1,0,1,34,3.0,8,1,0,62,1
12875,12875,12875,51975,4,13,0,0,2,1,39,4.0,5,0,0,63,0
35235,35235,35235,17878,5,18,0,1,2,1,33,5.0,6,0,0,82,1
32386,32386,32386,18560,5,14,2,1,0,1,35,1.0,3,0,0,70,0
22115,22115,22115,4572,2,14,2,0,0,1,33,5.0,7,0,0,50,0
28587,28587,28587,1261,7,26,2,1,0,1,36,4.0,7,0,0,51,0
27656,27656,27656,19784,1,31,2,1,0,3,40,1.0,5,1,0,57,0
10405,10405,10405,43788,8,31,0,1,2,1,34,3.0,4,0,0,77,0
22038,22038,22038,67040,5,8,0,0,0,1,50,3.0,11,0,0,72,0
22233,22233,22233,13289,7,31,0,0,0,1,35,3.0,9,1,0,44,1
19499,19499,19499,5827,4,11,2,0,0,1,53,4.0,11,1,1,58,1
10381,10381,10381,1011,5,21,0,1,0,1,35,5.0,7,1,0,69,1
19856,19856,19856,76709,3,31,0,1,0,1,31,5.0,5,1,0,52,0
16513,16513,16513,74315,7,14,0,1,2,4,26,3.0,3,0,0,56,0
22918,22918,22918,13084,0,31,2,1,0,2,37,5.0,9,0,0,85,0
40287,40287,40287,69023,5,14,2,0,2,2,35,3.0,2,0,0,73,0
37411,37411,37411,60878,4,8,0,1,0,1,29,3.0,1,0,0,57,0
2160,2160,2160,20836,5,31,2,0,2,1,40,2.0,8,0,0,69,0
18829,18829,18829,33625,3,11,0,0,2,1,39,4.0,8,0,0,64,0
11118,11118,11118,62621,7,12,0,1,0,1,28,5.0,3,0,0,46,0
36191,36191,36191,10131,7,33,2,1,2,2,28,3.0,2,0,0,50,0
52201,52201,52201,74405,7,18,0,1,0,1,26,2.0,3,0,0,44,0
37458,37458,37458,38868,7,11,0,1,0,1,53,4.0,4,0,0,50,0
13067,13067,13067,21282,4,12,0,0,0,1,28,5.0,4,1,0,60,1
17244,17244,17244,55885,4,10,0,1,0,1,34,5.0,3,1,0,58,0
42288,42288,42288,50329,7,31,0,1,0,1,49,3.0,4,1,0,50,0
35334,35334,35334,42673,0,14,0,1,2,3,33,3.0,7,1,0,86,0
44781,44781,44781,61791,8,25,0,1,0,1,34,3.0,6,0,0,82,0
4739,4739,4739,50371,5,15,2,1,0,1,36,3.0,4,1,0,69,1
7942,7942,7942,26380,2,18,0,0,2,1,33,5.0,10,0,0,51,0
8420,8420,8420,21043,2,31,0,0,2,1,36,3.0,3,0,0,50,0
54690,54690,54690,51079,0,30,0,0,0,1,27,3.0,1,0,0,81,0
35782,35782,35782,73201,0,17,0,1,0,1,31,3.0,1,0,0,84,0
39996,39996,39996,77100,5,12,0,0,2,1,34,3.0,6,1,0,69,0
21330,21330,21330,49867,0,23,0,1,2,1,28,3.0,6,1,0,84,1
14895,14895,14895,10469,7,3,0,0,0,1,36,2.0,6,0,0,47,0
12382,12382,12382,48551,8,11,2,1,0,1,53,3.0,11,0,0,78,0
53903,53903,53903,50101,7,11,0,0,0,1,56,3.0,6,1,0,46,0
15697,15697,15697,50150,2,25,0,0,2,1,31,3.0,3,1,0,53,0
37616,37616,37616,69047,5,3,0,0,0,1,32,3.0,1,0,0,76,0
28492,28492,28492,69032,7,28,0,1,2,1,37,4.0,10,1,0,48,0
37223,37223,37223,3090,7,20,0,1,0,1,33,4.0,9,0,0,56,1
37212,37212,37212,2195,8,11,0,0,2,1,32,4.0,8,1,0,79,0
10493,10493,10493,70568,1,25,0,1,2,3,28,3.0,2,1,0,63,0
29755,29755,29755,53879,8,11,2,0,0,1,35,3.0,10,0,0,77,0
11305,11305,11305,43200,2,11,2,1,0,1,40,5.0,5,0,0,49,0
13111,13111,13111,11693,2,21,0,1,0,1,29,3.0,1,0,0,50,0
8313,8313,8313,35428,6,18,0,1,2,1,31,5.0,8,1,0,84,0
29985,29985,29985,48496,3,19,0,1,0,1,27,3.0,3,0,0,60,0
13827,13827,13827,18551,7,7,0,1,0,1,32,2.0,3,1,0,50,0
36518,36518,36518,24899,4,11,0,1,2,1,37,4.0,10,1,0,61,0
49538,49538,49538,63741,7,18,0,1,2,1,25,5.0,2,1,0,47,0
52220,52220,52220,74873,7,2,2,1,0,1,33,3.0,4,0,0,54,0
5303,5303,5303,27381,7,23,0,1,0,1,38,3.0,10,0,0,57,0
18664,18664,18664,42003,0,0,0,1,2,2,27,4.0,2,0,0,80,0
19223,19223,19223,72078,0,14,0,1,0,1,33,3.0,4,0,0,86,0
25604,25604,25604,30346,5,29,2,1,0,1,43,3.0,6,0,0,70,0
12800,12800,12800,37505,4,18,0,1,0,1,33,3.0,4,0,0,55,0
24261,24261,24261,65428,4,12,0,0,2,1,27,3.0,4,0,0,60,0
17695,17695,17695,57909,7,23,0,1,0,2,36,3.0,7,1,0,44,0
45155,45155,45155,1485,4,31,0,0,0,2,32,4.0,4,0,0,59,0
36475,36475,36475,13954,7,6,2,1,0,1,34,1.0,4,0,0,47,0
34060,34060,34060,74834,7,23,0,1,0,1,29,4.0,4,1,0,49,0
49860,49860,49860,30532,4,21,0,1,0,1,30,4.0,3,0,0,58,0
11701,11701,11701,15566,7,17,0,0,0,1,29,5.0,4,0,0,48,0
48004,48004,48004,38101,4,28,0,1,2,1,45,4.0,2,1,0,61,1
38828,38828,38828,13317,4,14,0,1,2,1,40,4.0,4,1,0,58,0
15683,15683,15683,68415,4,11,0,1,0,1,35,4.0,7,0,0,61,0
42730,42730,42730,5692,5,20,2,1,2,1,31,3.0,4,0,0,71,0
31502,31502,31502,54664,8,28,0,0,0,1,33,3.0,10,0,0,84,0
39811,39811,39811,44686,5,4,0,1,2,2,36,3.0,8,0,0,69,0
37383,37383,37383,35889,7,11,0,1,0,2,50,3.0,17,0,0,50,0
39473,39473,39473,2750,8,24,0,1,0,1,29,3.0,2,0,0,79,0
26625,26625,26625,38616,0,31,2,1,0,1,34,3.0,7,0,0,80,0
19390,19390,19390,64071,4,18,2,0,2,1,35,3.0,5,0,0,58,0
9938,9938,9938,19835,8,11,0,1,0,1,32,4.0,6,1,0,76,0
26958,26958,26958,17854,4,6,0,1,2,1,46,3.0,5,1,0,65,0
42417,42417,42417,18003,7,21,2,1,0,1,39,2.0,9,0,0,52,0
27175,27175,27175,34397,7,14,0,0,2,1,30,3.0,3,1,0,49,0
29203,29203,29203,51760,4,11,1,1,2,1,21,3.0,2,0,0,61,0
28471,28471,28471,39638,8,30,0,1,2,2,33,4.0,8,0,0,79,0
9923,9923,9923,52492,7,4,2,0,0,1,38,3.0,4,1,0,51,0
52037,52037,52037,43955,7,11,0,0,0,3,41,3.0,3,1,0,51,0
47490,47490,47490,28424,7,0,2,1,0,1,37,3.0,2,1,0,48,0
6912,6912,6912,72313,7,11,0,1,0,2,29,3.0,3,0,0,54,0
38690,38690,38690,48545,5,24,0,1,0,1,28,3.0,1,1,1,69,1
2671,2671,2671,35466,7,11,2,0,0,1,42,4.0,8,0,0,50,0
4003,4003,4003,54037,5,3,0,0,0,1,31,3.0,3,0,0,74,0
52190,52190,52190,30093,5,31,0,1,2,2,33,3.0,7,0,0,73,0
36573,36573,36573,48362,5,11,0,0,2,1,35,3.0,10,0,0,68,0
7139,7139,7139,7345,7,31,0,0,0,2,35,3.0,9,0,0,47,0
49529,49529,49529,47168,7,22,2,1,0,1,33,5.0,2,1,0,92,1
29562,29562,29562,73012,4,32,0,1,0,1,32,1.0,7,0,0,57,0
2920,2920,2920,31852,0,32,0,1,0,1,30,1.0,2,0,0,85,0
49671,49671,49671,16031,4,18,0,1,0,2,25,3.0,4,0,0,61,0
23914,23914,23914,76003,7,6,0,0,0,2,36,3.0,8,0,0,46,0
39767,39767,39767,30660,0,14,2,1,2,3,38,5.0,9,1,0,88,0
18908,18908,18908,27168,0,14,0,1,0,2,30,3.0,5,1,1,83,0
38121,38121,38121,46842,7,20,2,1,0,4,32,3.0,6,1,0,48,0
5564,5564,5564,43542,5,14,0,0,0,1,28,4.0,2,1,0,68,0
52157,52157,52157,60490,2,11,1,1,0,1,23,3.0,1,1,0,51,1
407,407,407,37017,0,31,0,1,2,1,55,3.0,18,0,0,87,0
47209,47209,47209,33124,4,11,2,1,0,1,52,1.0,19,0,0,70,1
36910,36910,36910,45130,7,18,0,1,2,2,31,3.0,2,0,0,48,0
35310,35310,35310,52730,7,19,0,1,0,1,32,3.0,1,1,0,45,0
37517,37517,37517,68110,7,16,0,1,0,1,27,4.0,5,0,0,49,0
25276,25276,25276,43276,2,11,0,1,2,1,30,2.0,5,0,0,50,0
12740,12740,12740,74074,4,11,0,0,0,1,41,5.0,7,1,0,61,0
31613,31613,31613,37593,7,25,0,0,2,1,29,2.0,5,0,0,50,0
27431,27431,27431,33649,7,12,0,1,0,1,27,5.0,4,1,0,49,0
52481,52481,52481,13111,7,24,0,1,2,1,25,3.0,1,1,0,55,0
45554,45554,45554,63726,0,20,0,1,2,1,29,5.0,5,0,0,87,0
41431,41431,41431,44881,0,11,0,1,2,4,33,4.0,4,0,0,83,0
30214,30214,30214,41838,7,32,0,1,2,1,40,1.0,11,0,0,46,0
20581,20581,20581,54836,8,15,0,0,0,1,29,3.0,1,0,0,78,0
9601,9601,9601,22990,5,11,0,0,0,1,35,3.0,10,0,0,72,0
36200,36200,36200,65362,7,3,0,1,2,1,29,3.0,1,0,0,50,0
9124,9124,9124,37009,4,6,0,1,0,1,40,3.0,6,0,0,64,0
54732,54732,54732,1640,8,16,0,0,0,1,29,3.0,7,0,0,78,0
23607,23607,23607,9194,7,11,0,0,2,1,43,2.0,7,1,0,50,0
45086,45086,45086,6306,7,14,2,0,2,1,33,4.0,7,0,0,48,0
8959,8959,8959,50462,2,14,0,0,0,1,29,5.0,5,1,0,50,0
45674,45674,45674,458,7,11,2,0,0,2,50,1.0,17,0,0,48,0
20032,20032,20032,19306,8,11,0,0,0,1,39,3.0,9,0,0,80,0
50432,50432,50432,9498,5,1,2,0,2,1,39,3.0,4,0,0,68,0
20403,20403,20403,14860,7,1,2,1,0,1,33,4.0,7,1,0,49,1
20006,20006,20006,74146,5,11,0,1,2,1,49,5.0,7,1,0,68,0
52024,52024,52024,39367,4,14,2,0,0,1,40,4.0,6,0,0,60,0
53684,53684,53684,52622,7,31,0,1,2,1,28,3.0,4,1,0,43,0
38615,38615,38615,62605,2,31,0,1,0,1,31,3.0,2,0,0,52,0
36754,36754,36754,29464,7,11,2,1,2,2,53,4.0,15,0,0,50,0
27866,27866,27866,51806,0,12,0,1,0,1,36,3.0,4,0,0,84,0
15787,15787,15787,24680,8,31,0,0,0,1,30,4.0,5,1,0,80,0
4197,4197,4197,44087,7,18,2,1,2,1,35,4.0,3,1,0,47,0
46926,46926,46926,23651,7,30,0,1,2,1,29,4.0,6,0,0,50,0
3487,3487,3487,3310,5,6,0,1,0,1,31,3.0,6,1,0,71,0
12989,12989,12989,71593,0,29,0,1,2,1,30,5.0,4,1,0,87,0
37537,37537,37537,70963,4,11,0,1,0,4,33,3.0,3,1,0,66,0
51714,51714,51714,25728,7,1,2,1,0,1,44,3.0,4,0,0,50,0
18262,18262,18262,70370,5,11,1,0,0,1,23,3.0,1,1,0,71,1
47040,47040,47040,72362,8,29,0,1,0,1,44,3.0,14,0,0,78,0
43227,43227,43227,34175,7,17,2,1,0,1,33,3.0,3,1,0,51,0
29758,29758,29758,26569,7,5,2,1,0,1,35,3.0,10,0,0,53,0
20205,20205,20205,24348,8,31,2,0,0,1,36,4.0,10,0,0,83,0
36753,36753,36753,68951,7,14,0,1,0,3,25,3.0,1,1,0,53,0
942,942,942,63769,4,15,2,0,0,1,41,5.0,13,1,0,62,0
13237,13237,13237,1397,7,11,2,0,2,1,49,5.0,21,1,0,49,0
28338,28338,28338,70756,7,11,0,1,2,2,34,3.0,9,0,0,52,0
44536,44536,44536,23699,7,3,0,1,2,1,45,2.0,13,0,0,49,0
40777,40777,40777,3120,7,14,0,1,2,2,28,3.0,2,0,0,50,0
1996,1996,1996,60698,4,6,0,0,0,1,43,5.0,12,0,0,62,0
47402,47402,47402,48993,7,11,0,1,2,2,36,4.0,3,1,0,47,0
41525,41525,41525,55986,8,29,0,0,0,1,32,2.0,7,0,0,81,0
25879,25879,25879,5253,0,14,0,1,0,1,35,1.0,5,0,0,89,0
9426,9426,9426,42981,7,23,0,1,2,1,42,4.0,13,0,0,49,0
45091,45091,45091,77749,5,33,0,1,2,1,28,3.0,5,0,0,72,0
29518,29518,29518,71597,8,11,2,0,2,1,40,4.0,8,0,0,84,0
49531,49531,49531,64134,4,31,0,0,0,3,31,2.0,4,1,0,57,0
32109,32109,32109,69086,5,11,0,1,0,1,28,5.0,3,1,0,73,0
49647,49647,49647,45960,4,14,0,0,2,1,27,3.0,2,0,0,61,0
50163,50163,50163,569,5,8,0,1,2,3,33,4.0,7,1,0,70,1
54596,54596,54596,43241,7,11,0,1,2,1,36,1.0,5,0,0,49,0
25828,25828,25828,44700,6,14,0,1,0,2,31,3.0,3,0,0,85,0
2467,2467,2467,73741,7,11,0,1,2,2,31,4.0,4,0,0,46,0
30196,30196,30196,61877,5,14,0,1,0,1,33,5.0,3,1,0,74,0
32992,32992,32992,2050,7,31,0,1,2,1,36,4.0,3,0,0,54,0
2206,2206,2206,49527,5,2,0,1,2,1,31,3.0,7,1,0,71,0
25515,25515,25515,44577,6,31,2,1,2,1,31,4.0,5,1,0,80,0
46068,46068,46068,27705,8,18,1,0,0,1,23,3.0,2,1,0,85,0
5412,5412,5412,13773,5,11,2,0,0,1,38,3.0,3,1,0,69,0
21092,21092,21092,45711,7,11,2,1,0,1,35,3.0,7,1,0,51,1
48534,48534,48534,70154,7,31,0,1,2,2,30,5.0,5,0,0,49,0
11043,11043,11043,31815,8,14,2,1,0,1,31,3.0,1,0,0,75,0
32238,32238,32238,22837,7,18,2,1,2,1,51,2.0,2,0,0,46,0
9365,9365,9365,14328,1,31,0,0,2,1,29,3.0,2,0,0,72,1
28032,28032,28032,60097,2,4,0,0,0,1,28,3.0,1,1,0,49,0
23075,23075,23075,17511,4,11,0,1,0,1,36,5.0,7,0,0,56,0
6810,6810,6810,1023,2,11,2,1,0,1,40,3.0,12,0,0,46,0
37547,37547,37547,55101,7,30,0,1,2,1,32,5.0,7,1,0,45,0
44635,44635,44635,26237,7,11,2,1,0,1,37,5.0,2,1,0,48,0
30551,30551,30551,9216,7,25,0,1,2,1,33,5.0,5,0,0,45,0
1489,1489,1489,19715,7,31,2,1,0,1,38,3.0,8,1,0,48,0
15101,15101,15101,3649,4,11,0,0,0,2,38,4.0,4,1,0,57,0
48106,48106,48106,28957,7,20,0,0,2,1,32,3.0,7,0,0,50,0
16931,16931,16931,66763,7,23,0,1,2,1,26,5.0,3,0,0,55,0
39934,39934,39934,17369,7,17,2,0,0,1,36,3.0,10,0,0,49,0
29469,29469,29469,37263,5,3,0,1,2,1,28,3.0,1,1,0,68,0
10042,10042,10042,4248,8,6,0,1,0,1,33,5.0,7,1,0,84,0
52668,52668,52668,54390,2,18,0,0,0,1,30,3.0,3,0,0,45,0
20090,20090,20090,43749,0,1,0,1,0,2,31,3.0,2,0,0,86,0
48275,48275,48275,61825,0,11,0,1,2,2,30,2.0,2,0,0,82,0
54003,54003,54003,4543,4,14,2,1,2,1,55,1.0,5,0,0,62,0
802,802,802,26756,7,19,2,1,2,1,37,3.0,5,0,0,49,0
34397,34397,34397,15556,7,31,0,1,0,1,38,4.0,3,0,0,48,0
43672,43672,43672,26289,7,11,2,1,2,1,40,2.0,6,0,0,49,0
7106,7106,7106,9671,4,24,1,1,2,1,25,3.0,3,0,0,57,0
30364,30364,30364,59152,8,15,0,1,0,2,27,3.0,1,0,0,76,0
9248,9248,9248,69272,8,11,2,0,2,2,42,5.0,13,1,0,82,0
31834,31834,31834,47414,4,11,0,0,0,1,28,3.0,2,1,0,62,0
24020,24020,24020,3237,0,11,0,1,2,1,38,3.0,10,0,0,86,0
11155,11155,11155,9199,4,11,0,1,0,1,49,5.0,15,1,0,55,0
52983,52983,52983,66732,5,6,2,1,0,1,45,5.0,6,1,0,71,0
7974,7974,7974,26694,4,14,2,1,0,1,42,3.0,15,1,0,59,1
